sol,attitude,imageid,caption,sample_type,date_taken_mars,credit,date_taken_utc,json_link,link,drive,title,site,date_received,extended_mastAz,extended_mastEl,extended_sclk,extended_scaleFactor,extended_xyz,extended_subframeRect,extended_dimension,image_files_medium,image_files_small,image_files_full_res,image_files_large,camera_filter_name,camera_camera_vector,camera_camera_model_component_list,camera_camera_position,camera_instrument,camera_camera_model_type
313,"(0.42844403,0.07190133,0.025355631,-0.90034604)",WSM_0313_0694752244_000ECM_N0090000MEDA00000_0000LUJ,"NASA's Mars Perseverance rover acquired this image using the SkyCam, an upward-facing camera located on the top deck of the rover. 

This image was acquired on Jan. 6, 2022 (Sol 313) at the local mean solar time of 19:22:09.",Full,Sol-00313M19:22:09.282,NASA/JPL-Caltech/CAB,2022-01-06T14:49:43.405,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=WSM_0313_0694752244_000ECM_N0090000MEDA00000_0000LUJ,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=WSM_0313_0694752244_000ECM_N0090000MEDA00000_0000LUJ,0,Mars Perseverance Sol 313: SkyCam Camera ,9,2022-01-07T03:26:46Z,UNK,UNK,694752273.999,UNK,"(0.0,0.0,0.0)","(1,1,2048,1024)","(1056,1024)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/meda/WSM_0313_0694752244_000ECM_N0090000MEDA00000_0000LUJ01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/meda/WSM_0313_0694752244_000ECM_N0090000MEDA00000_0000LUJ01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/meda/WSM_0313_0694752244_000ECM_N0090000MEDA00000_0000LUJ01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/meda/WSM_0313_0694752244_000ECM_N0090000MEDA00000_0000LUJ01_1200.jpg,UNK,UNK,UNK,UNK,SKYCAM,UNK
313,"(0.428444,0.0719013,0.0253556,-0.900346)",NLF_0313_0694736900_440ECM_N0090000NCAM00501_01_295J,"NASA's Mars Perseverance rover acquired this image using its onboard Left Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Jan. 6, 2022 (Sol 313) at the local mean solar time of 15:13:16.",Full,Sol-00313M15:13:16.132,NASA/JPL-Caltech,2022-01-06T10:33:29.817,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NLF_0313_0694736900_440ECM_N0090000NCAM00501_01_295J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NLF_0313_0694736900_440ECM_N0090000NCAM00501_01_295J,0,Mars Perseverance Sol 313: Left Navigation Camera (Navcam),9,2022-01-06T12:31:40Z,90.0095,79.9805,694736900.532,4,"(0.0,0.0,0.0)","(1,1,5120,3840)","(1280,960)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694736900_440ECM_N0090000NCAM00501_01_295J02_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694736900_440ECM_N0090000NCAM00501_01_295J02_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694736900_440ECM_N0090000NCAM00501_01_295J02.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694736900_440ECM_N0090000NCAM00501_01_295J02_1200.jpg,UNK,"(-0.001038823084076448,0.17462481550457992,-0.9846344980024778)","(1.02066,0.537031,-2.05619);(-0.012678,0.181033,-0.983403);(-746.683,76.0455,-635.66);(-46.3057,813.922,-343.053);(-0.0140976,0.181055,-0.98338);(1.736e-06,0.0501396,-0.0171254);(-8e-09,1e-08,-2.9e-08);2.0;0.0","(1.02066,0.537031,-2.05619)",NAVCAM_LEFT,CAHVORE
313,"(0.428444,0.0719013,0.0253556,-0.900346)",NLF_0313_0694736841_104ECM_N0090000NCAM00501_01_295J,"NASA's Mars Perseverance rover acquired this image using its onboard Left Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Jan. 6, 2022 (Sol 313) at the local mean solar time of 15:12:18.",Full,Sol-00313M15:12:18.383,NASA/JPL-Caltech,2022-01-06T10:32:30.449,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NLF_0313_0694736841_104ECM_N0090000NCAM00501_01_295J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NLF_0313_0694736841_104ECM_N0090000NCAM00501_01_295J,0,Mars Perseverance Sol 313: Left Navigation Camera (Navcam),9,2022-01-06T12:31:40Z,90.0073,24.9799,694736841.164,4,"(0.0,0.0,0.0)","(1,1,5120,3840)","(1280,960)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694736841_104ECM_N0090000NCAM00501_01_295J02_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694736841_104ECM_N0090000NCAM00501_01_295J02_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694736841_104ECM_N0090000NCAM00501_01_295J02.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694736841_104ECM_N0090000NCAM00501_01_295J02_1200.jpg,UNK,"(-0.0010886694261160658,0.9067484716840486,-0.4216705158029461)","(1.01822,0.654675,-2.02538);(-0.0124066,0.909646,-0.415219);(-747.59,579.29,-270.031);(-10.9907,748.432,471.198);(-0.0138234,0.909667,-0.415127);(1.736e-06,0.0501396,-0.0171254);(-8e-09,1e-08,-2.9e-08);2.0;0.0","(1.01822,0.654675,-2.02538)",NAVCAM_LEFT,CAHVORE
313,"(0.428444,0.0719013,0.0253556,-0.900346)",NLF_0313_0694736777_794ECM_N0090000NCAM00501_01_295J,"NASA's Mars Perseverance rover acquired this image using its onboard Left Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Jan. 6, 2022 (Sol 313) at the local mean solar time of 15:11:16.",Full,Sol-00313M15:11:16.766,NASA/JPL-Caltech,2022-01-06T10:31:27.400,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NLF_0313_0694736777_794ECM_N0090000NCAM00501_01_295J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NLF_0313_0694736777_794ECM_N0090000NCAM00501_01_295J,0,Mars Perseverance Sol 313: Left Navigation Camera (Navcam),9,2022-01-06T12:31:40Z,359.993,24.9896,694736778.116,4,"(0.0,0.0,0.0)","(1,1,5120,3840)","(1280,960)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694736777_794ECM_N0090000NCAM00501_01_295J02_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694736777_794ECM_N0090000NCAM00501_01_295J02_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694736777_794ECM_N0090000NCAM00501_01_295J02.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694736777_794ECM_N0090000NCAM00501_01_295J02_1200.jpg,UNK,"(0.9066770409091374,0.0008598475001611326,-0.4218246130212492)","(0.89994,0.346281,-2.0258);(0.909588,0.0121626,-0.415352);(580.083,747.443,-268.731);(748.524,9.26813,471.088);(0.909611,0.0135793,-0.415257);(1.736e-06,0.0501396,-0.0171254);(-8e-09,1e-08,-2.9e-08);2.0;0.0","(0.89994,0.346281,-2.0258)",NAVCAM_LEFT,CAHVORE
313,"(0.428444,0.0719013,0.0253556,-0.900346)",NLF_0313_0694736720_272ECM_N0090000NCAM00501_01_295J,"NASA's Mars Perseverance rover acquired this image using its onboard Left Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Jan. 6, 2022 (Sol 313) at the local mean solar time of 15:10:20.",Full,Sol-00313M15:10:20.783,NASA/JPL-Caltech,2022-01-06T10:30:31.051,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NLF_0313_0694736720_272ECM_N0090000NCAM00501_01_295J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NLF_0313_0694736720_272ECM_N0090000NCAM00501_01_295J,0,Mars Perseverance Sol 313: Left Navigation Camera (Navcam),9,2022-01-06T12:31:40Z,269.805,25.1675,694736721.767,4,"(0.0,0.0,0.0)","(1,1,5120,3840)","(1280,960)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694736720_272ECM_N0090000NCAM00501_01_295J02_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694736720_272ECM_N0090000NCAM00501_01_295J02_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694736720_272ECM_N0090000NCAM00501_01_295J02.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694736720_272ECM_N0090000NCAM00501_01_295J02_1200.jpg,UNK,"(-0.0020987959045443297,-0.9053622795033809,-0.4246348288920649)","(0.591532,0.465555,-2.02621);(0.00918975,-0.908333,-0.418165);(745.545,-581.891,-270.092);(6.33677,-750.009,468.769);(0.0106062,-0.908362,-0.418069);(1.736e-06,0.0501396,-0.0171254);(-8e-09,1e-08,-2.9e-08);2.0;0.0","(0.591532,0.465555,-2.02621)",NAVCAM_LEFT,CAHVORE
313,"(0.428444,0.0719013,0.0253556,-0.900346)",NLF_0313_0694736680_571ECM_N0090000NCAM00501_01_295J,"NASA's Mars Perseverance rover acquired this image using its onboard Left Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Jan. 6, 2022 (Sol 313) at the local mean solar time of 15:09:42.",Full,Sol-00313M15:09:42.144,NASA/JPL-Caltech,2022-01-06T10:29:51.278,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NLF_0313_0694736680_571ECM_N0090000NCAM00501_01_295J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NLF_0313_0694736680_571ECM_N0090000NCAM00501_01_295J,0,Mars Perseverance Sol 313: Left Navigation Camera (Navcam),9,2022-01-06T12:31:40Z,179.976,25.0051,694736681.994,4,"(0.0,0.0,0.0)","(1,1,5120,3840)","(1280,960)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694736680_571ECM_N0090000NCAM00501_01_295J02_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694736680_571ECM_N0090000NCAM00501_01_295J02_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694736680_571ECM_N0090000NCAM00501_01_295J02.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694736680_571ECM_N0090000NCAM00501_01_295J02_1200.jpg,UNK,"(-0.906564518334683,-0.0005861507773827537,-0.42206685551446776)","(0.709958,0.772712,-2.02555);(-0.909474,-0.0119005,-0.41561);(-579.798,-747.271,-269.829);(-748.647,-10.0776,470.877);(-0.909497,-0.0133172,-0.415516);(1.736e-06,0.0501396,-0.0171254);(-8e-09,1e-08,-2.9e-08);2.0;0.0","(0.709958,0.772712,-2.02555)",NAVCAM_LEFT,CAHVORE
313,"(0.42844403,0.07190133,0.025355631,-0.90034604)",WSM_0313_0694732053_000ECM_N0090000MEDA00000_0000LUJ,"NASA's Mars Perseverance rover acquired this image using the SkyCam, an upward-facing camera located on the top deck of the rover. 

This image was acquired on Jan. 6, 2022 (Sol 313) at the local mean solar time of 13:54:38.",Full,Sol-00313M13:54:38.351,NASA/JPL-Caltech/CAB,2022-01-06T09:12:43.046,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=WSM_0313_0694732053_000ECM_N0090000MEDA00000_0000LUJ,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=WSM_0313_0694732053_000ECM_N0090000MEDA00000_0000LUJ,0,Mars Perseverance Sol 313: SkyCam Camera ,9,2022-01-06T14:49:10Z,UNK,UNK,694732053.799,UNK,"(0.0,0.0,0.0)","(1,1,2048,1024)","(1056,1024)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/meda/WSM_0313_0694732053_000ECM_N0090000MEDA00000_0000LUJ01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/meda/WSM_0313_0694732053_000ECM_N0090000MEDA00000_0000LUJ01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/meda/WSM_0313_0694732053_000ECM_N0090000MEDA00000_0000LUJ01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/meda/WSM_0313_0694732053_000ECM_N0090000MEDA00000_0000LUJ01_1200.jpg,UNK,UNK,UNK,UNK,SKYCAM,UNK
313,"(0.428444,0.0719013,0.0253556,-0.900346)",NLF_0313_0694727912_679ECM_N0090000NCAM00501_01_295J,"NASA's Mars Perseverance rover acquired this image using its onboard Left Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Jan. 6, 2022 (Sol 313) at the local mean solar time of 12:47:28.",Full,Sol-00313M12:47:28.776,NASA/JPL-Caltech,2022-01-06T08:03:42.031,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NLF_0313_0694727912_679ECM_N0090000NCAM00501_01_295J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NLF_0313_0694727912_679ECM_N0090000NCAM00501_01_295J,0,Mars Perseverance Sol 313: Left Navigation Camera (Navcam),9,2022-01-06T14:49:10Z,90.0122,79.9805,694727912.817,4,"(0.0,0.0,0.0)","(1,1,5120,3840)","(1280,960)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694727912_679ECM_N0090000NCAM00501_01_295J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694727912_679ECM_N0090000NCAM00501_01_295J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694727912_679ECM_N0090000NCAM00501_01_295J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694727912_679ECM_N0090000NCAM00501_01_295J01_1200.jpg,UNK,"(-0.0010240353948906854,0.17462328938749155,-0.9846347841484183)","(1.02066,0.537042,-2.05619);(-0.012687,0.181032,-0.983403);(-746.687,76.0112,-635.677);(-46.3465,813.92,-343.055);(-0.0141066,0.181054,-0.98338);(1.736e-06,0.0501396,-0.0171254);(-8e-09,1e-08,-2.9e-08);2.0;0.0","(1.02066,0.537042,-2.05619)",NAVCAM_LEFT,CAHVORE
313,"(0.428444,0.0719013,0.0253556,-0.900346)",NLF_0313_0694727849_066ECM_N0090000NCAM00501_01_295J,"NASA's Mars Perseverance rover acquired this image using its onboard Left Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Jan. 6, 2022 (Sol 313) at the local mean solar time of 12:46:26.",Full,Sol-00313M12:46:26.865,NASA/JPL-Caltech,2022-01-06T08:02:38.930,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NLF_0313_0694727849_066ECM_N0090000NCAM00501_01_295J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NLF_0313_0694727849_066ECM_N0090000NCAM00501_01_295J,0,Mars Perseverance Sol 313: Left Navigation Camera (Navcam),9,2022-01-06T14:49:10Z,90.0087,24.9882,694727849.716,4,"(0.0,0.0,0.0)","(1,1,5120,3840)","(1280,960)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694727849_066ECM_N0090000NCAM00501_01_295J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694727849_066ECM_N0090000NCAM00501_01_295J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694727849_066ECM_N0090000NCAM00501_01_295J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694727849_066ECM_N0090000NCAM00501_01_295J01_1200.jpg,UNK,"(-0.0010949758365033245,0.9066884300748366,-0.4217995872406062)","(1.01822,0.654667,-2.02539);(-0.0124332,0.909587,-0.415347);(-747.607,579.243,-270.12);(-11.0137,748.499,471.092);(-0.01385,0.909609,-0.415254);(1.736e-06,0.0501396,-0.0171254);(-8e-09,1e-08,-2.9e-08);2.0;0.0","(1.01822,0.654667,-2.02539)",NAVCAM_LEFT,CAHVORE
313,"(0.428444,0.0719013,0.0253556,-0.900346)",NLF_0313_0694727798_981ECM_N0090000NCAM00501_01_295J,"NASA's Mars Perseverance rover acquired this image using its onboard Left Navigation Camera (Navcam). The camera is located high on the rover's mast and aids in driving. 

This image was acquired on Jan. 6, 2022 (Sol 313) at the local mean solar time of 12:45:38.",Full,Sol-00313M12:45:38.119,NASA/JPL-Caltech,2022-01-06T08:01:48.393,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=NLF_0313_0694727798_981ECM_N0090000NCAM00501_01_295J,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=NLF_0313_0694727798_981ECM_N0090000NCAM00501_01_295J,0,Mars Perseverance Sol 313: Left Navigation Camera (Navcam),9,2022-01-06T14:49:10Z,359.995,25.1887,694727799.180,4,"(0.0,0.0,0.0)","(1,1,5120,3840)","(1280,960)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694727798_981ECM_N0090000NCAM00501_01_295J01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694727798_981ECM_N0090000NCAM00501_01_295J01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694727798_981ECM_N0090000NCAM00501_01_295J01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00313/ids/edr/browse/ncam/NLF_0313_0694727798_981ECM_N0090000NCAM00501_01_295J01_1200.jpg,UNK,"(0.9052071341116285,0.0008738282939959494,-0.42496974101402196)","(0.89958,0.346283,-2.02612);(0.908141,0.0121978,-0.418506);(579.122,747.466,-270.771);(750.155,9.32085,468.487);(0.908164,0.0136144,-0.418411);(1.736e-06,0.0501396,-0.0171254);(-8e-09,1e-08,-2.9e-08);2.0;0.0","(0.89958,0.346283,-2.02612)",NAVCAM_LEFT,CAHVORE
